energy phi_0 phi_1 phi_2 phi_3 phi_4 phi_5 phi_6 phi_7 phi_8 phi_9 phi_10 phi_11 phi_12 phi_13 phi_14 phi_15 phi_16 phi_17
0.0040585750828086020192 3.398972394064278654e-20 -8.4707227653562226144e-20 1.699486197032139026e-20 -4.567105586565277187e-20 -3.398972394064278654e-20 -8.4707227653562226144e-20 8.934236891583995653e-18 3.398972394064278654e-20 0.0 0.0 5.098458591096417981e-20 -1.0170208962388360136e-19 -1.3730555231902840426e-18 0.0 -1.699486197032139026e-20 -0.002254007047148085495 0.042437924006011734646 -1.699486197032139026e-20
-8.949757515420181278e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.0727405972785778385e-18 0.0 0.0
-8.949751195131421422e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.6356795859679581278e-23 0.0 0.0 0.0 -2.0727405972785778385e-18 0.0 0.0
-8.951143309740189932e-05 3.398972394064278654e-20 -8.469317069577037459e-20 1.699486197032139026e-20 1.1948414123054743591e-20 -3.398972394064278654e-20 -8.469317069577037459e-20 8.9339698093859505815e-18 3.398972394064278654e-20 0.0 0.0 5.098458591096417981e-20 -1.0168803266609179795e-19 -1.3730414662324920346e-18 0.0 -1.699486197032139026e-20 0.0022540070471480711835 -0.0424379240060108881 -1.699486197032139026e-20
-7.230370716663769238e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363351562448092844e-18 0.0 0.0 0.0 0.0 0.0 0.0
-7.2303608925736499534e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0781686626332927806e-19 0.0 0.0 0.0 -1.0363351562448092844e-18 0.0 0.0 0.0 0.0 0.0 0.0
-7.229213364677289186e-06 0.0 0.0 0.0 0.0 0.0 0.0 -0.12672956895420489642 -0.0016338403041041228616 0.0 0.0 0.0011270035235740978249 0.0018731677394217959454 -0.009692082735313379063 2.182640254864006944e-15 0.00074616421584769313316 0.0 2.5334011610746091638e-18 0.0
0.005969686794742301572 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363632701603929153e-18 0.0 0.0 0.0 0.0 0.0 0.0
-1.8785379711659999972e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363632701603929153e-18 0.0 0.0 0.0 0.0 0.0 0.0
-1.8785446697498700016e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.12672956895420431356 0.0016338403041041200427 0.0 0.0 -0.0011270035235740976081 -0.0018731677394218015833 0.009692082735313347838 2.182640254864006944e-15 -0.00074616421584769313316 0.0 0.0 0.0
-0.00018191735295529500938 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363351562448092844e-18 0.0 0.0 0.0 0.0 0.0 0.0
5.92112161609350991e-12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363632701603929153e-18 0.0 0.0 0.0 0.0 0.0 0.0
2.8905771175506298553e-12 0.0 0.0 0.0 0.0 0.0 0.0 -0.12672956895420489642 -0.0016338403041041228616 0.0 0.0 0.0011270035235740978249 0.0018731677394217959454 -0.009692082735313379063 2.179876544506470932e-15 0.00074616421584769313316 0.0 0.0 0.0
-3.345954623299789218e-20 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363351562448092844e-18 0.0 0.0 0.0 0.0 0.0 0.0
0.00088243120239894778933 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363632701603929153e-18 0.0 0.0 0.0 0.0 0.0 0.0
-1.5093297799675099805e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.12672956895420431356 0.0016338403041041200427 0.0 0.0 -0.001127003523574095006 -0.0018731677394218015833 0.009692082735313347838 2.182640254864006944e-15 -0.00074616421584769313316 0.0 2.7637103575359375848e-18 0.0
-0.00010563364396117400003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363632701603929153e-18 0.0 0.0 0.0 0.0 0.0 0.0
-0.00010560729011933600574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.077887523477456231e-19 0.0 0.0 0.0 -1.0363632701603929153e-18 0.0 0.0 0.0 0.0 0.0 0.0
-1.0259162180211159798e-05 0.0 0.0 0.0 0.0 0.0 0.0 -0.12672956895418138745 -0.0016338403041040324391 0.0 0.0 0.0011270035235740345075 0.0018731677394216584686 -0.009692082735313890807 -2.182640254864006944e-15 0.0007461642158476295989 0.0 -2.5334011610746091638e-18 0.0
-4.3753522875849097255e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363632701603929153e-18 0.0 0.0 0.0 0.0 0.0 0.0
-4.254463848885969458e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.077887523477456231e-19 0.0 0.0 0.0 -1.0363632701603929153e-18 0.0 0.0 0.0 0.0 0.0 0.0
0.002795998754436368472 0.0 0.0 0.0 0.0 0.0 0.0 0.12672956895418430179 0.0016338403041040432812 0.0 0.0 -0.0011270035235740444822 -0.0018731677394216875252 0.009692082735313939379 -2.1879373663826174692e-15 -0.00074616421584764000725 0.0 0.0 0.0
-1.3166666158926600605e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363632701603929153e-18 0.0 0.0 0.0 0.0 0.0 0.0
-9.119414477459699547e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363351562448092844e-18 0.0 0.0 0.0 0.0 0.0 0.0
-9.11711056455209891e-05 0.0 0.0 0.0 0.0 0.0 0.0 -0.12672956895418138745 -0.0016338403041040324391 0.0 0.0 0.0011270035235740368928 0.0018731677394216608538 -0.009692082735313887337 -2.1801068537029324307e-15 0.000746164215847632201 0.0 0.0 0.0
-9.042427876534659827e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363351562448092844e-18 0.0 0.0 0.0 0.0 0.0 0.0
-3.7737643095776697016e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0806989150358220884e-19 0.0 0.0 0.0 -1.0363632701603929153e-18 0.0 0.0 0.0 0.0 0.0 0.0
-3.669497871889630099e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.12672956895418430179 0.0016338403041040432812 0.0 0.0 -0.0011270035235740444822 -0.0018731677394216875252 0.009692082735313939379 -2.1879373663826174692e-15 -0.00074616421584764000725 0.0 0.0 0.0
0.0018204780178621147221 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2522359709695126228e-18 0.0 0.0 0.0 0.0 0.0 0.0
-1.13298688499210997455e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2522219140117208074e-18 0.0 0.0 0.0 0.0 0.0 0.0
-7.781722043035061223e-05 0.0022084424665406456566 0.0032751681801649582156 -0.0022084424665406530292 -0.00655033636032992337 -0.00076167861545278780794 0.0032751681801649582156 0.084291644948177257834 0.0016338403041040907692 0.0 0.0 -0.0011270035235740579263 -0.0007461642158476639681 0.03837350078189100816 6.5293808742768845855e-15 0.0 -2.6485557593052737595e-18 1.0363913840759764922e-16 0.0044168849330812965173
-7.779746245577009013e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.252488996209765686e-18 0.0 0.0 0.0 0.0 0.0 0.0
-7.837716666834539678e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.252488996209765686e-18 0.0 0.0 0.0 0.0 0.0 0.0
-3.2164879265107897454e-11 -0.0022084424665406456566 -0.0032751681801649612513 0.0022084424665406374166 0.0065503363603299060228 0.00076167861545278780794 -0.0032751681801649612513 -0.08429164494817785458 -0.0016338403041040961902 0.0 0.0 0.0011270035235740579263 0.0007461642158476639681 -0.038373500781890779177 5.5707188440066049528e-15 0.0 -2.6485557593052737595e-18 1.0352398380936699849e-16 -0.004416884933081286109
-3.1276190465666998405e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2522359709695126228e-18 0.0 0.0 0.0 0.0 0.0 0.0
0.0010895862669713096693 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2522219140117208074e-18 0.0 0.0 0.0 0.0 0.0 0.0
-9.6142290960396986155e-06 0.0022084424665406456566 0.0032751681801649582156 -0.0022084424665406517281 -0.0065503363603299199006 -0.0007616786154527880248 0.0032751681801649582156 0.084291644948177257834 0.0016338403041040935881 0.0 0.0 -0.0011270035235740579263 -0.0007461642158476638597 0.03837350078189100816 6.5293808742768845855e-15 0.0 -2.6485557593052737595e-18 1.0352398380936699849e-16 0.0044168849330812991194
-6.5573843142098894215e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2522359709695126228e-18 0.0 0.0 0.0 0.0 0.0 0.0
-6.555722761852011103e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2522359709695126228e-18 0.0 0.0 0.0 0.0 0.0 0.0
-6.668242862524200533e-06 -0.0022084424665406456566 -0.0032751681801649612513 0.0022084424665406374166 0.0065503363603299060228 0.00076167861545278780794 -0.0032751681801649612513 -0.08429164494817785458 -0.0016338403041040961902 0.0 0.0 0.0011270035235740579263 0.0007461642158476639681 -0.038373500781890779177 5.5707188440066049528e-15 0.0 -2.6485557593052737595e-18 1.0352398380936699849e-16 -0.004416884933081286109
-2.7035623955103200442e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.676862079498707772e-25 0.0 0.0 0.0 -2.159611745327215548e-19 0.0 0.0 0.0 -2.676862079498707772e-25 0.0 0.0
-2.6288655618592199224e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0727124833629945928e-18 0.0 0.0
0.00056598480250613647513 3.7110368570428854577e-21 -1.006478177894964289e-20 1.8555184285214427289e-21 -2.1366575843580250859e-21 -3.9921760128794674386e-21 -1.006478177894964289e-20 5.2630149617906877752e-17 3.7110368570428854577e-21 0.0 0.0 5.8476944414009109198e-21 -4.726511487924620328e-19 3.4846917226788529258e-17 0.0 -4.62811278338181592e-19 0.0 1.2426350687976933335e-19 -2.1366575843580250859e-21
-8.0024592160535980284e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.159611745327215548e-19 0.0 0.0 0.0 -5.353724158997415544e-25 0.0 0.0
-5.4398024170039603175e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0727124833629945928e-18 0.0 0.0
-5.4384170787054000222e-05 3.9921760128794674386e-21 -9.8398704542803761014e-21 2.0804297531907083888e-21 -1.8555184285214427289e-21 -3.9921760128794674386e-21 -9.8398704542803761014e-21 5.2630093390075697394e-17 3.9921760128794674386e-21 0.0 0.0 6.0726057660701762035e-21 -4.72370009636625435e-19 3.4847142138113195224e-17 0.0 -4.625863670135124486e-19 0.0 1.2448841820443859713e-19 -1.8555184285214427289e-21
-5.5557060835442603406e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0727159976024425949e-18 0.0 0.0
-2.2350275564437695851e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.1596220409505984115e-19 0.0 0.0 0.0 0.0 0.0 0.0
-2.1732761734188699653e-11 2.6989358960311890476e-21 -1.0570832259455490907e-20 0.0 -2.6427080648638731029e-21 -5.2854161297277462057e-21 -1.0570832259455490907e-20 5.2627788048997845054e-17 2.6989358960311890476e-21 0.0 0.0 5.3416439608950629028e-21 -4.725949209612946747e-19 3.4845342847515842847e-17 0.0 -4.646667967667031566e-19 0.0 1.2218307712657864941e-19 -2.6427080648638731029e-21
0.00021225610908004452558 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0727159976024425949e-18 0.0 0.0
-6.5200266566827004734e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.1596225900505119813e-19 0.0 0.0 0.0 0.0 0.0 0.0
-4.4239713390516501848e-05 5.2854161297277462057e-21 -7.984352025758936382e-21 2.6427080648638731029e-21 0.0 -2.6427080648638731029e-21 -7.984352025758936382e-21 5.2630374529231537555e-17 5.2854161297277462057e-21 0.0 0.0 5.2854161297277462057e-21 -4.726511487924620328e-19 3.4847929327749547674e-17 0.0 -4.6202408870183925303e-19 0.0 1.247695573602751949e-19 0.0
-4.4228326042057499075e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.1587621504856761328e-19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0727159976024425949e-18 0.0 0.0
-4.518009563229589814e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.1596225900505119813e-19 0.0 0.0 0.0 0.0 0.0 0.0
-1.8109230742135799642e-11 2.6427080648638731029e-21 -1.06270600906228068516e-20 2.6427080648638731029e-21 -2.6427080648638731029e-21 -5.3416439608950629028e-21 -1.06270600906228068516e-20 5.2630374529231537555e-17 2.6427080648638731029e-21 0.0 0.0 5.2854161297277462057e-21 -4.726511487924620328e-19 3.4845286619684680978e-17 0.0 -4.6202408870183925303e-19 0.0 1.247695573602751949e-19 -2.6427080648638731029e-21
-1.7608894668417998231e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.158727008091196835e-19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0729830798004868957e-18 0.0 0.0
-5.996452728140865537e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.1596225900505119813e-19 0.0 0.0 0.0 0.0 0.0 0.0
-5.1974340360362002855e-06 2.6427080648638731029e-21 -1.06270600906228068516e-20 0.0 -2.6427080648638731029e-21 -5.2854161297277462057e-21 -1.06270600906228068516e-20 5.2630374529231537555e-17 2.6427080648638731029e-21 0.0 0.0 5.3416439608950629028e-21 -4.726511487924620328e-19 3.4845286619684680978e-17 0.0 -4.646667967667031566e-19 0.0 1.2482578519144250483e-19 -2.6427080648638731029e-21
-3.5128762891696504187e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.608224590280791882e-25 0.0 0.0 0.0 -2.159611745327215548e-19 0.0 0.0 0.0 -2.676862079498707772e-25 0.0 0.0
-3.5119654715480696648e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.1613978300716441768e-19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0727159976024425949e-18 0.0 0.0
-3.5690671370227300895e-06 3.9921760128794674386e-21 -1.006478177894964289e-20 1.8555184285214427289e-21 -2.0804297531907083888e-21 -3.9921760128794674386e-21 -1.006478177894964289e-20 5.2630149617906877752e-17 3.9921760128794674386e-21 0.0 0.0 5.8476944414009109198e-21 -4.725949209612946747e-19 3.4846917226788529258e-17 0.0 -4.625301391823450905e-19 0.0 1.2426350687976933335e-19 -2.0804297531907083888e-21
-1.43128890604127004776e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.1596143535518057867e-19 0.0 0.0 0.0 -5.285086669779499654e-25 0.0 0.0
-1.391744311958150039e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.158727008091196835e-19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0727159976024425949e-18 0.0 0.0
-0.00012160288179074996151 3.9921760128794674386e-21 -9.8398704542803761014e-21 1.8555184285214427289e-21 -1.8555184285214427289e-21 -3.9921760128794674386e-21 -9.8398704542803761014e-21 5.2630093390075697394e-17 3.9921760128794674386e-21 0.0 0.0 5.8476944414009109198e-21 -4.72370009636625435e-19 3.4847142138113195224e-17 0.0 -4.625301391823450905e-19 0.0 1.2454464603560593113e-19 -1.8555184285214427289e-21
-4.02012671703701967e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2522359709695126228e-18 0.0 0.0 0.0 0.0 0.0 0.0
-2.7036877276048500694e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2522219140117208074e-18 0.0 0.0 0.0 0.0 0.0 0.0
-2.7029640404400897278e-05 0.002208442466540767521 0.0032751681801655003166 -0.0022084424665407649188 -0.006550336360330990225 -0.000761678615452827815 0.0032751681801655003166 0.08429164494818025544 0.0016338403041040640978 0.0 0.0 -0.0011270035235740765746 -0.0007461642158476612576 0.038373500781889453848 -6.5293808742768845855e-15 0.0 7.945667277915821664e-18 -4.1950820135430916988e-16 0.0044168849330815298376
-2.7212409854411828348e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2522359709695126228e-18 0.0 0.0 0.0 0.0 0.0 0.0
-1.0961650482160599357e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2522359709695126228e-18 0.0 0.0 0.0 0.0 0.0 0.0
-1.06587961676477997975e-11 -0.002208442466540767521 -0.003275168180165499883 0.0022084424665407761945 0.0065503363603310006333 0.0007616786154528304171 -0.003275168180165499883 -0.084291644948181088104 -0.0016338403041040666999 0.0 0.0 0.0011270035235740791767 0.0007461642158476665702 -0.038373500781890036715 -5.565536887086226163e-15 0.0 7.945667277915821664e-18 -4.1950820135430916988e-16 -0.0044168849330815202966
-0.00016354443482669012155 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2522359709695126228e-18 0.0 0.0 0.0 0.0 0.0 0.0
-2.985930808812000111e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2522359709695126228e-18 0.0 0.0 0.0 0.0 0.0 0.0
-1.9944007185141103924e-05 0.0022084424665407649188 0.0032751681801654977146 -0.0022084424665407649188 -0.006550336360330990225 -0.0007616786154528304171 0.0032751681801654977146 0.08429164494818025544 0.0016338403041040614957 0.0 0.0 -0.0011270035235740791767 -0.0007461642158476638597 0.038373500781889453848 -6.5293808742768845855e-15 0.0 7.945667277915821664e-18 -4.2215675711361448177e-16 0.0044168849330815298376
-1.9938620852103198925e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.25250305316755769405e-18 0.0 0.0 0.0 0.0 0.0 0.0
-1.9834118144895526575e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.252488996209765686e-18 0.0 0.0 0.0 0.0 0.0 0.0
-8.055921098559119326e-12 -0.002208442466540767521 -0.003275168180165499883 0.0022084424665407761945 0.0065503363603310006333 0.0007616786154528304171 -0.003275168180165499883 -0.084291644948181088104 -0.0016338403041040666999 0.0 0.0 0.0011270035235740791767 0.0007461642158476665702 -0.038373500781890036715 -5.565536887086226163e-15 0.0 7.945667277915821664e-18 -4.1950820135430916988e-16 -0.0044168849330815202966
-7.833348851543239205e-12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.676862079498707772e-25 0.0 0.0 0.0 -2.159611745327215548e-19 0.0 0.0 0.0 -2.676862079498707772e-25 0.0 0.0
-0.00015751955675114004407 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0727124833629945928e-18 0.0 0.0
-2.1131404713113800013e-06 3.9921760128794674386e-21 -1.006478177894964289e-20 1.8555184285214427289e-21 -2.1366575843580250859e-21 -3.9921760128794674386e-21 -1.006478177894964289e-20 -2.0900115378999306217e-16 3.9921760128794674386e-21 0.0 0.0 5.8476944414009109198e-21 1.8881867984296535636e-18 3.5768266468296175925e-17 0.0 1.8403931419374344448e-18 0.0 1.2426350687976933335e-19 -2.1366575843580250859e-21
-1.3953704775940204005e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.159611745327215548e-19 0.0 0.0 0.0 -5.285086669779499654e-25 0.0 0.0
